SINR,RSRP,Latency,Packet_Loss,Throughput,Interference,Resource_Load,Trust_Score,Risk_Score,Composite_Risk,Label
14.750370445068736,-83.80298034517521,26.325337356845242,0.17517316325513702,267.1887911115834,31.15287353909576,45.99638261068383,0.7763893956510423,0.22361060434895774,0.2413748262095256,1
14.075688182273698,-86.60124638807297,9.807986083448005,1.8308736551479654,260.55658410633913,13.93523749018646,61.82969212326481,0.7621831611622079,0.23781683883779214,0.2395849066508886,1
11.595352277980293,-86.83952129355714,8.063007505648825,0.5399401720931154,292.1493268559922,56.18097352210745,17.53607081172445,0.8462976430776563,0.15370235692234369,0.17574725362052532,0
21.11270669337015,-85.90171542671307,23.88270381388231,0.49317596773478645,274.30112604137526,31.91826749050201,82.49496509437442,0.9363160939459619,0.06368390605403806,0.1901951963127687,0
14.22735258965599,-83.83865331997762,7.1874535393611065,0.18084649783429724,293.3084671668784,64.43497786477789,51.48555885644076,0.63768910608246,0.36231089391754,0.3277811736632503,1
12.858360889184464,-111.07953341777443,6.5415746614271475,0.9838513194069989,266.3199568888571,14.587409767095982,82.97611194140501,0.934310061991651,0.06568993800834899,0.15334386279930365,0
13.239332247558853,-93.6443825226446,77.45118256390339,0.23046476027512447,317.4227059605091,28.34271355410891,49.16915616153912,0.8628919628595076,0.13710803714049236,0.2714027115915252,1
17.661545927766745,-111.80210064489474,17.97443907005759,0.9904178991642922,119.82337547596578,29.0830773158039,48.39424257121882,0.7907862343239038,0.20921376567609618,0.2294107286056049,0
16.82722032182039,-89.63940073202204,12.153236775658696,0.23823148872011085,239.49812199308911,9.5525158873416,79.31365412874459,0.862842198763979,0.13715780123602095,0.1849151307465869,0
17.06366305797994,-90.04632972224346,11.160550666367463,0.5767129955199062,139.29228049235311,43.95936401570327,69.46288540971129,0.8156694798865857,0.18433052011341433,0.2373119914425427,1
17.154105015039413,-79.5446772521032,5.267521123381118,0.2603661879085286,272.13616140839076,34.27373921248124,85.61774283902064,0.7847055421601773,0.2152944578398227,0.24880837742756134,1
25.708238004352307,-78.12365607278879,20.74910864240166,0.6130867958858501,381.3544140682958,21.85122180802366,55.25026136845249,0.8691809081066915,0.13081909189330854,0.18630651464025683,0
12.967924918076921,-87.97224951747633,13.943097166015445,1.2148928444674683,212.07321744424252,14.042656731280983,82.00183156063781,0.777045458827517,0.22295454117248303,0.25173306013048236,1
12.438786354642314,-95.003610773969,31.35316576662403,0.3438045431440515,260.18016242377723,29.417590704318403,50.14026772150579,0.835446441091791,0.164553558908209,0.2205301099067157,0
10.931136358760611,-85.14838887454262,24.363731289200967,0.3725061024183556,310.5189371937311,3.8972414256509804,92.23584302961393,0.8086055266761835,0.19139447332381654,0.241670702741349,1
18.07989711287748,-95.27917637324313,13.608370029363996,1.883837590354305,84.58216545867802,30.755152603283488,84.96841648079668,0.9034067452064771,0.09659325479352288,0.2081007901681068,0
20.644861463604457,-90.01392651443349,2.9174369511051137,1.228829905640022,208.231161428465,14.770203843630442,54.965641326336566,0.75012525246164,0.24987474753836003,0.22383141079912294,0
14.430262711725625,-80.13863683039233,18.00716833382886,0.1727817686231487,279.16125274182804,24.152508873339297,69.81585907134911,0.9930765571660162,0.006923442833983828,0.1265148316903543,0
10.79921761518736,-95.57771345989424,16.930529443875624,0.7000650702961341,20.0,19.684727953387267,55.36018982249353,0.7257381391733156,0.27426186082668436,0.258285386099332,1
10.877593921543802,-81.94321360757499,2.3231750871398056,0.07385915749565031,171.85532055400228,55.62886001067869,35.802788985982005,0.855902125377894,0.144097874622106,0.17490883424448522,0
18.252963939123504,-83.22598631307697,22.58504423307843,0.11354171001927008,338.06863787050315,43.94330328254947,73.36241542950378,0.936839328437049,0.06316067156295102,0.18705707152148665,0
18.71627085601721,-99.54791817130821,6.988180682869917,0.7040406062870186,330.239752036058,48.16244934523465,54.44928512342065,0.8934610768034331,0.10653892319656688,0.17873081931394214,0
17.715771341525976,-80.26105871782599,32.375516046450066,0.21630914209022667,279.945458189608,20.92385129997578,67.48903104735827,0.8112760026178721,0.18872399738212786,0.24293744639808174,1
11.672451463556529,-83.01433654628495,16.235315823643575,0.16570217302535523,320.5758111954542,38.487395195427524,42.83130706937158,0.8162389627761479,0.18376103722385206,0.20839726820363666,0
16.1608066153336,-88.98074112627343,10.92839602861403,1.5890167546665779,267.2083387537171,13.157309328014893,21.863889058678822,0.9807414275930517,0.019258572406948282,0.07789617480010208,0
15.58342904570364,-97.62323458027652,19.73381863040536,0.18645282846578143,294.43159259538515,22.667552835680446,68.79012353838233,0.674702169906838,0.32529783009316204,0.30183673915556775,1
16.093442983645065,-98.5920601857557,18.93307415883923,0.8567863185645936,224.74770329275088,74.64541027032374,63.4881862695309,0.9231038029244311,0.07689619707556894,0.21739397935532234,0
19.35714388974095,-95.37662576903023,18.47125587352716,0.21398442618747204,259.2650146337674,34.94606394350385,59.45202715235077,0.8990585563482603,0.10094144365173974,0.17976261317647696,0
16.11797774387341,-84.5740553670804,29.74301300715596,0.7140122192475509,199.41036908673422,70.71414961285014,80.91660358375537,0.9124870602204904,0.08751293977950958,0.2515175117785452,1
18.394567815359473,-99.55625167401398,20.534731207510525,1.573375253764305,351.07866753458507,7.852819488045689,74.19210680298995,0.8493703647296804,0.15062963527031958,0.21142707503862027,0
15.337895347444457,-85.6248775138013,10.213177052480019,0.7974939026704497,371.72475276017616,17.30149424277828,23.124388593035608,0.9150943501390075,0.08490564986099247,0.11041869486478428,0
16.44559699344992,-102.41755528878393,14.24412897312168,0.4996439212649486,360.39302405576586,31.30455728687722,41.1986438769995,0.868466750928587,0.13153324907141295,0.17120912082548587,0
18.1564411291927,-92.04068584438849,39.616319086379484,0.3219448543487247,217.351299065771,28.704988640198724,38.96740158888869,0.9837970966691355,0.016202903330864493,0.13922791423411934,0
7.714220900721668,-88.90352245425991,9.530980312362741,0.9594446357072515,173.698076850793,58.62583826931347,22.50629401601716,0.6629934540790656,0.3370065459209344,0.29037664936746116,1
13.401643918213493,-65.54869854941083,22.349735304315864,2.6639989262774755,352.157892860013,42.780015287404545,48.24167449345631,0.9602427083644705,0.039757291635529546,0.17305279239965066,0
12.648136728536024,-103.77315655520367,30.43037044705557,0.5931933660165057,293.51257620731303,27.01871090567734,75.66852153858498,0.9266273808693699,0.07337261913063009,0.19461966229685732,0
11.80561075878329,-75.27985433509866,23.75841305688617,1.0580233427637495,276.2867473218914,23.230573887152968,50.5990051330933,0.6417309996545125,0.3582690003454875,0.31709538222323114,1
13.62428874386658,-88.5015758601272,18.082181047058768,0.9044113293740947,199.30943320438834,24.303854429525103,56.48768658055775,0.944274169126355,0.05572583087364502,0.1476081328549167,0
22.47470655617198,-85.88828081984038,19.99164289209541,0.3504732938729174,284.0531050109412,27.645551771566335,49.985340090630274,0.7326447364247318,0.2673552635752682,0.2581684841054664,1
10.670844421533783,-88.81652086611795,24.72682219634749,0.1324425212085328,163.17775522704522,50.643474069201886,63.8641246686693,0.8395086275543262,0.1604913724456738,0.24119251208959835,1
19.841391772957405,-85.55273181804768,9.444520206652555,0.44098055549020154,300.72498848632256,9.500798889690893,82.94098128690685,0.8063856216019629,0.19361437839803708,0.21750627416039897,0
6.585651141920977,-91.53685104362017,17.005493727892002,0.21210410204867722,360.31093596849684,16.877702467959026,60.49628411352804,0.67986447206738,0.32013552793262,0.28107780855675285,1
13.325574850071126,-75.45949818542542,58.46251958179863,0.6472005035995799,380.48364351263615,8.590864272097186,67.06504653915935,0.8136120471128602,0.18638795288713983,0.27233506930787715,1
15.813765325525027,-94.56471144224723,22.79677416849417,0.030004109726975328,306.68192432878527,19.340262251711348,82.6407159507703,0.6376265516094908,0.3623734483905092,0.33578157716727275,1
17.93111165679639,-78.67765427820753,18.513173760586636,0.5263820546282428,139.43827603031025,10.744072589727715,53.70491781400752,0.8294284951211831,0.1705715048788169,0.1912968992742469,0
18.556132898964275,-96.44367120213023,13.251891092351077,0.22277241597219127,265.78641047568175,32.85818720264363,90.15858532032235,0.9400836400136273,0.05991635998637268,0.17807633131371947,0
18.966736175999625,-90.60251846401287,9.525825058001528,1.1142391683654227,421.17453952461705,26.934193473576208,56.89331264284553,0.7962298734154791,0.20377012658452087,0.22133220500856474,0
13.256374638757812,-100.71962552290219,20.433053083877386,0.4914607398738079,180.51107276461727,17.414451765979877,32.11149956564513,0.879991461166444,0.120008538833556,0.15109483471463497,0
12.688241036677164,-85.4497627965248,21.36895656881418,0.7385870772577862,245.26547416718265,6.217011719508728,62.06093397239913,0.9025434437995475,0.09745655620045246,0.16131835722795584,0
19.28987940628577,-75.54874043073467,16.238928813715322,0.9144504955859173,363.0819481440782,15.193729392973147,38.00098078196723,0.947458842517916,0.05254115748208399,0.11559524496651873,0
14.043478375591926,-90.77356179820855,72.65166101387268,0.2908515021137003,299.3707137658868,59.08585623451482,35.434824795128705,0.5075229341340617,0.4924770658659383,0.4772690737978556,1
8.62156838331039,-91.96885698703909,10.166387621398247,0.3637393996549873,448.41250595880837,26.261927314056322,76.48940439991149,0.6976948351222855,0.3023051648777145,0.28790614782535806,1
9.333563929982596,-101.14616963067927,8.43373097503914,0.1503751339048289,191.3704493417129,54.10476771223299,58.62699292924379,0.8503784375481614,0.14962156245183855,0.20917796779159498,0
10.402738569991943,-92.29292653552308,13.386859688579651,0.22282568766349695,170.81953714073424,29.694582925874908,95.32413889976978,0.6840642671364922,0.31593573286350785,0.32109192131007847,1
17.48580372026882,-105.92794259721528,16.596179475227423,0.2815012684021315,347.9300348668139,46.58355505814828,27.90447925693066,0.8385881909442237,0.16141180905577635,0.1909738111926184,0
15.712128680352826,-99.12877986718827,9.152075339776589,0.36484854597811867,154.32970973827713,20.475659143329057,36.961099928495315,0.8263907824199651,0.1736092175800349,0.17029842721028965,0
18.452426770338842,-87.73213953890864,20.111016437665278,0.4747106978957117,234.2585608945971,41.733008494828375,64.22044120581648,0.703698762215358,0.296301237784642,0.303832762117653,1
12.86373676831733,-76.80986802258604,21.55140350179897,0.39519330102729777,244.7482764112339,7.647154447990171,31.39649732059541,0.8171526712301785,0.18284732876982146,0.1758887208549588,0
15.79269845538357,-61.90789138770497,26.597734172375187,0.7331724745761382,332.87915787087377,52.757958208878655,62.57618806321451,0.7922501735970204,0.20774982640297956,0.27682487679805606,1
18.127951969836683,-95.86585085070901,11.888645204482467,0.2420243283055578,299.14143744201976,44.78406132470547,38.0831511007376,0.9425329831878964,0.057467016812103644,0.13472728276187934,0
13.453267301398808,-75.6469984335456,37.61348610607625,0.11648180242632805,286.565193134149,51.3850519463627,85.7518995783233,0.6898963641600253,0.3101036358399747,0.36527899842004974,1
17.283876187787058,-87.56247519598352,25.478161761832514,0.4433585967108171,217.80552976786666,15.24094222695083,52.66883057148133,0.6948857740916785,0.3051142259083215,0.27837342565786594,1
11.690370294666744,-91.51247646746376,10.011279372728719,1.0149372947550062,347.20032152655546,42.619651498326576,47.92001527859323,0.8948762124485091,0.10512378755149088,0.17352404193688295,0
13.184730767174642,-85.67405548273848,9.120759379254704,0.4294094962206851,500.0,28.611469249695176,55.01484278212343,0.7750464312443976,0.22495356875560235,0.2253260088784888,0
13.091310530008354,-89.3808351632004,14.038743521491837,0.020321086176919738,305.3025679138333,18.047107768043606,47.15627395189641,0.5654369216159814,0.43456307838401864,0.32547440097515723,1
9.020801772054803,-88.89604274387781,21.585598378606992,0.25663466020381226,257.9737766037469,39.16657146772587,30.551585302832596,0.6283133574287006,0.37168664257129935,0.3090905543547217,1
17.43486240392791,-94.08333162826669,23.63721462128871,0.5499579670520822,146.17096232062715,15.742243779718132,46.799649686472286,0.7806042524652289,0.2193957475347711,0.2241649562127684,0
12.652988298986381,-103.98109659798851,25.44793221531854,0.4927259205155194,199.00148405462772,28.962332064167658,22.61813084210758,0.9351975770226808,0.0648024229773192,0.1303209530719338,0
15.062470593638437,-105.43625202522081,56.23029700744344,0.7884797453041057,232.90318128421566,4.6768236648991195,32.771641490518434,0.7739335889437188,0.22606641105628122,0.2540152342005784,1
17.403733294529545,-83.46755116718774,3.8546535958622687,0.5429709508896514,207.2319807786294,54.19523364323834,74.3270359879939,0.5661765796777612,0.43382342032223875,0.3783368407111535,1
17.23265588014972,-92.76700090085714,15.938194114604753,0.012461356103451615,248.71377323785214,29.898223811840737,54.47665264134262,0.838233550074019,0.161766449925981,0.19737832864541455,0
18.326925544863933,-95.96088899656166,53.43377456676258,0.445426966311694,392.241286144583,25.8279318942326,81.2983099761209,0.7684022718928695,0.23159772810713053,0.3191099238425361,1
14.507572577452882,-89.91494373276846,27.366610794975728,0.09121775500996798,349.7733533895387,38.86016936413252,31.383064095650504,0.9758649724576992,0.02413502754230079,0.12547959235061173,0
12.88350843977923,-82.05067747084372,8.02905194981594,0.06454890474177699,237.29338268253966,52.70463303280588,87.5699594829876,0.7921344104591886,0.20786558954081136,0.26728973373538145,1
14.601408945468005,-88.19636056973602,19.451469872586802,1.2881440963175461,153.33760442673116,12.035495029605297,53.814908283431194,0.9242967967961268,0.07570320320387325,0.14954581084722243,0
6.56332783020985,-96.56054936640967,15.295610353322308,0.7045479122905165,356.98941143219304,45.19467652524462,81.46835652500275,0.8589077058862894,0.1410922941137106,0.23425268946567682,0
7.764437637884564,-77.7370704435105,14.921238426856,0.046557878922557555,246.07565812309085,16.297189143057615,57.59602277756488,0.7262005400696265,0.27379945993037347,0.24733035131183745,1
8.386501938227989,-74.20814497018368,11.724586228950175,0.14422219007636994,111.87996595181158,37.86883378114215,83.38392448857755,0.6832331999228614,0.31676680007713864,0.31450359955633495,1
10.013765861992592,-85.05443344677147,18.4247018695986,0.4819107768638793,306.9944094794429,15.228268636721545,75.33308964499548,0.7753271260491533,0.22467287395084667,0.24658759952771936,1
16.998871133617182,-80.2633648865591,33.430660716494266,0.4099258821359302,332.0549347386772,7.553705540126239,55.22825266721757,0.6178452141777401,0.3821547858222599,0.32721234030568747,1
10.472604723199696,-77.58040003186188,12.497553295092168,0.3865933934071234,55.92732760522648,15.36014406838944,69.13957125771041,0.8606383321341992,0.13936166786580084,0.1837608965289998,0
13.109187229803052,-78.69900683595486,25.567345632777336,0.2822042286350183,184.03562862936772,18.793870508934386,23.329790197603238,0.6896216356431579,0.3103783643568421,0.25400482183831696,1
21.496141488930327,-83.85900822887376,28.40607384471062,0.702040244097457,241.1636790953829,43.168945607552494,70.35045956296949,0.9661670425537552,0.033832957446244816,0.18175704497399714,0
13.21868014469287,-84.01652952925117,37.426843711358615,0.8841494396524439,308.7608729046894,23.843002974092293,44.28657347945799,0.7147623967564891,0.2852376032435109,0.2899920182010436,1
18.687577842335433,-84.80339426653498,9.001577133056616,1.1432750150372901,208.7402732300663,49.33084667951106,79.62772880764265,0.7862197093268101,0.21378029067318993,0.27147285120736603,1
10.331911599950615,-100.97337674547043,17.46647534545105,0.12377839918618672,183.42864784208507,25.098533164195192,84.30011694477263,0.8469964561846725,0.15300354381532755,0.22098809621743642,0
13.97281221066185,-82.99276843140414,10.756840673950087,0.3210421219553018,308.1735399744226,22.21049086017172,64.14270248890548,0.872496021990741,0.12750397800925894,0.1758260634846478,0
10.249889725447094,-103.55813971126554,18.447762462159652,0.5650105652674595,212.53421013486727,55.83388537014269,28.887750664579126,0.5265691438577864,0.4734308561422136,0.3784303562588534,1
13.304834620497187,-97.94599455125055,18.365812825598855,0.6385554594592235,293.36437204389574,9.48945169507743,44.774011314008476,0.7993620482451418,0.2006379517548582,0.19854861030724844,0
19.20154068728698,-76.96434932191913,7.341097539857595,0.2046823080685693,161.07874760203276,31.897225741169077,58.93238649592926,0.657751840604667,0.34224815939533304,0.2921245692950036,1
6.363397884038257,-81.59779837305803,19.171968562842803,0.15283596315263687,141.81335846108811,16.649487383275634,77.76046800962281,0.8615519389707007,0.1384480610292993,0.20084270143480365,0
17.172118217729288,-75.12601710314138,57.91702552692321,0.38446999766962886,310.42153260563174,35.30011146694116,59.908238774736645,0.8550108163970925,0.14498918360290747,0.265672639490358,1
16.188678011661388,-92.71674383687292,23.69595577692743,0.2799660606164263,270.20159282537713,53.28307869855339,68.67773061558562,0.8410533691969337,0.15894663080306626,0.24772505052738086,1
12.029250221516028,-101.52248841276767,6.166455697248389,1.8438245145329535,323.79645865889654,37.56509121832492,46.18638068595379,0.7727685447383108,0.2272314552616892,0.23641670098940992,1
7.769710728057727,-92.40437197070342,8.574372645943244,0.4583280441442158,207.39255992628466,24.501981209918895,39.16350991937088,0.7415801465317606,0.25841985346823937,0.22324124994717842,0
15.360647538569348,-88.97968702759425,16.87698147365535,0.18581990304409127,186.39157580162038,9.40381249075784,79.23619257765341,0.9788859279378812,0.021114072062118794,0.12742641594350052,0
12.352536454680987,-89.2101128365999,8.729779894397835,0.32649612266790395,358.85751100327286,31.13804283255267,55.79869299401399,0.8667521668924024,0.13324783310759758,0.17658267510402112,0
16.16338105677352,-78.66319521243298,36.21438628330206,0.15001944017426233,128.16329888044237,52.45861585099728,67.72312916338285,0.7714626300987679,0.22853736990123208,0.3016990722867535,1
15.109260727617215,-93.61270425003445,5.556524100293728,0.6303741890594405,350.11685673445,27.80503509786149,80.77538796274955,0.5983150195927158,0.4016849804072842,0.34414569032565234,1
23.00889445660458,-86.47965528197076,23.80076473295269,0.5275995257013698,355.64037659859065,27.707807406961365,51.72758958612468,0.8322211291596351,0.1677788708403649,0.21269091831172948,0
13.803221862634878,-99.88627149434606,4.580342470830461,0.5163094745761486,318.80716114128603,29.8136941004389,44.89781833802987,0.5848134633367574,0.41518653666324257,0.3150977160552593,1
9.882512536890676,-85.49682721956187,16.697098575105155,0.12718211436607957,194.97539863916415,57.883531190838845,40.54104077155941,0.8033811937533055,0.19661880624669448,0.23288238440439873,0
15.896378174781582,-89.96891449814363,7.768010830719259,0.17413927738914844,184.67809306197125,9.389246616281746,57.11660781636698,0.8172841570928545,0.1827158429071455,0.1803929770515491,0
16.099983419858827,-97.49813338284517,26.561089470828406,0.11366067058659371,233.19553816014405,48.86621130381943,46.83078325278795,0.7741567555159921,0.22584324448400794,0.2608890199349203,1
21.79593787620218,-92.35829362174853,32.57916682498003,0.1923002175896907,146.39682585348805,64.00788023461527,76.75119104812136,0.8427511388629872,0.15724886113701275,0.27803769732146055,1
19.17555622957289,-91.84175746515221,21.54409501193689,0.5433559305042737,173.06448009971226,73.31745796890543,66.85923900553999,0.73070448808111,0.26929551191889,0.326038930352783,1
16.784355295747545,-92.70155129337095,33.49876689615632,0.11396680922519449,301.5787433207237,37.916165054465125,75.99931116282926,0.946854601397905,0.053145398602094995,0.19453326388493306,0
22.31651445609781,-72.28658757732316,2.0,0.37104964884169783,301.9479291379326,19.68971239910364,62.721122745372696,0.8544635068911889,0.14553649310881112,0.16916640284273943,0
9.056184728385745,-90.9844600230788,19.01225933489286,0.8077903116078243,166.0340138772035,53.608435321187585,32.0938408994603,0.8056181581542976,0.1943818418457024,0.22920858135420175,0
11.801242336251262,-92.43896110177337,23.587754389422827,0.033875276062022716,304.089754824006,24.093129174490922,74.6897102795162,0.78588105895319,0.21411894104680995,0.25226864137450705,1
10.367120292972375,-110.97450957610141,25.530845846500572,0.48871704506413893,286.3442644591845,2.3223893786342362,69.65885357388372,0.7668742654819972,0.23312573451800278,0.24338383615781173,1
13.05095098422116,-98.94207351979477,3.4150577738590466,0.09570918626278235,370.7909003661683,37.02380153430471,50.8126623984773,0.692011239797503,0.307988760202497,0.2633099605675717,1
8.116569262218455,-92.63073424456353,22.713181616497245,1.0055503018287135,295.5309153494017,27.51558156996012,67.52446624906858,0.9541878499247344,0.04581215007526562,0.16436200580345778,0
18.175754734072022,-96.85852676176643,25.88034973388108,0.05679172908031711,334.68648429875026,71.19759201797979,40.043726897211215,0.8825479828526959,0.11745201714730413,0.21522837023783306,0
13.888886514506133,-76.18292406622203,18.87061004005927,0.43363092513039486,288.1662072744169,15.242358772050576,78.46029030026769,0.5686267546255627,0.43137324537443733,0.3636001583396517,1
7.64596852748671,-91.64937775396218,6.218743660371105,0.5674281594737811,328.394328775775,18.764479220325878,90.06107856153137,0.8128419720412546,0.18715802795874537,0.22676487024446168,0
9.922104593962292,-77.11555750681748,11.66115961186497,0.40698736538871744,147.030627474578,71.68285704061445,59.235103449116544,0.6920735205991799,0.3079264794008201,0.32183913723186663,1
16.567569237250975,-89.38295365949632,36.32750437095461,0.35940972953673,240.26044343112693,28.170635505513374,61.46054987178026,0.9408068678513571,0.05919313214864286,0.18027276191084643,0
19.190632839471906,-89.62772163578424,33.87202432647521,0.1388764853656311,246.88137854179763,42.91866769520663,42.91321620935344,0.8802697234499176,0.11973027655008239,0.20388033735047456,0
24.983654458458933,-90.88796447712501,23.313326379709984,0.4470334606503285,230.50000424517742,56.73386304405077,72.48431181916638,0.691851159866923,0.308148840133077,0.33814036111247775,1
29.56931233003665,-89.96203748378541,26.912343012707883,0.6009522787711591,285.5109304253381,18.039379930684653,68.6928853407086,0.92677711707204,0.07322288292795998,0.17338288818854464,0
17.07204716637998,-72.8120499695014,31.46615752939638,1.0161539105597457,300.7503723596601,39.88499175911386,63.105830881038436,0.9072042133978085,0.09279578660219145,0.21138928067104962,0
10.052309399840679,-113.19610726751219,23.143031938997037,0.742029502790228,281.38056616569185,29.75593734187758,93.15708456524064,0.9477751857818255,0.05222481421817449,0.193771512663512,0
4.339768596343454,-110.01545744438678,35.70344855531225,0.32640549891964976,235.84448950229296,33.63095031063803,65.3398173195234,0.7594459422218741,0.24055405777812588,0.28809472723029556,1
16.33855731171918,-95.43170831056113,34.98850261985775,0.9725585324741347,191.14159361239,49.391897472270585,41.56619035859993,0.7914235339632169,0.20857646603678315,0.26788348340562923,1
10.93529452344837,-89.85472118062431,68.70099704138792,0.25377773741589343,337.7748859324987,31.698059972199793,84.97330936234236,0.892218004986898,0.10778199501310204,0.2815407395279891,1
12.923213699101574,-83.09895575235987,12.018597916885692,0.45366745316258844,277.9786253291068,47.6339003601359,68.12011887901029,0.8163306031489613,0.18366939685103867,0.2393367589141719,1
11.939516004700959,-85.26912801972524,12.177766723208823,0.780074606121835,168.5108913280473,40.74676108427202,76.34467080458131,0.8921818956965265,0.1078181043034735,0.20245878540179535,0
14.296045567918073,-93.8424591288057,2.0,0.24639957864942597,234.5049966680301,32.21136641634369,65.2830993969499,0.7233527114706992,0.27664728852930076,0.2551144702909033,1
20.329901153938216,-79.80956306758237,22.056720231301632,0.2696417898275555,110.5360257834111,22.25478963048782,85.83859235917508,0.8736083408223861,0.12639165917761386,0.21339029278257854,0
15.785242837226724,-79.69804596847268,51.571549309303236,0.7021557934704752,252.82964914779544,34.46662830370519,70.28819300157684,0.8706499448205408,0.1293500551794592,0.2602762335526442,1
14.206825814806558,-88.15942168728435,37.41391247519799,1.3409494211114206,234.12960459211232,31.583241015608532,49.396063811142774,0.7505608063774268,0.24943919362257316,0.28770122424307776,1
9.821731235870942,-80.37342427513158,28.999648733673293,0.5763223767043086,204.04264397157297,29.614961319959292,88.26224519727715,0.8744859379801136,0.12551406201988635,0.23617263749572698,1
6.626585276478215,-87.27354736567871,38.964115884963604,1.0475685992056571,376.7680151842824,44.095126868698514,72.00819121997782,0.6565295459945931,0.3434704540054069,0.3739339276111521,1
12.568460454633346,-95.61483026782884,23.856435211124573,1.5788048149038105,157.50767043663103,40.65699725403585,66.4933321163383,0.7888909549926288,0.21110904500737115,0.27483300509015324,1
14.731087245908398,-83.02183160999995,14.155375587441336,1.4116003101788501,306.5114361345868,31.33353068946352,49.8033378666685,0.8306993864409774,0.1693006135590226,0.20960127249654492,0
23.839649567899414,-88.89386877421322,59.20349632137856,0.6147637218863782,424.93665287454985,18.53217914987039,31.225219185944862,0.9498760860898385,0.050123913910161466,0.1722784326873357,0
15.65137260736443,-89.98660153245513,22.756876808675013,0.6847368508051714,336.18143229733505,31.562169256704014,49.249157664305685,0.906194530405918,0.09380546959408198,0.17338701891881902,0
19.913697555115288,-75.27046427810426,34.526156811038504,0.8412697829691529,247.47689743217865,55.89038966859571,42.56631626252503,0.7704413275027406,0.22955867249725936,0.2849159088508627,1
12.50352200730424,-114.50872128540087,2.0,0.06755394367089665,159.2745088461338,40.115622273029935,58.25966453044157,0.7306223305408951,0.2693776694591049,0.2502085444426882,1
9.075281167914877,-104.17684170159569,2.1328884362553997,0.1183711406139183,141.03502587324357,53.32052760667434,65.87361464553612,0.8097435220976594,0.19025647790234057,0.22821824915902006,0
